,movie,chapter,character,dialog,gender,releaseYear,processed_tokens,processed_text,preprocessed_tokens,preprocessed_text
3563,Harry Potter and the Goblet of Fire,Transforming Malfoy,alastor moody,sit listen to me potter your pal diggory by your age he could take a whistle into a watch and have it sing you the time miss delacour she's as much a fairy princess as i am as for krum his head may be filled with sawdust but karkaroff's is not they'll have a strategy and you can bet that it'll play to krum's strengths hmm come on potter what are your strengths,male,2005,"['sit', 'listen', 'I', 'potter', 'pal', 'diggory', 'age', 'could', 'take', 'whistle', 'watch', 'sing', 'time', 'miss', 'delacour', 'much', 'fairy', 'princess', 'I', 'krum', 'head', 'may', 'fill', 'sawdust', 'karkaroff', ""'s"", 'not', 'strategy', 'bet', 'play', 'krum', ""'s"", 'strength', 'hmm', 'come', 'potter', 'strength']",sit listen I potter pal diggory age could take whistle watch sing time miss delacour much fairy princess I krum head may fill sawdust karkaroff 's not strategy bet play krum 's strength hmm come potter strength,"['sit', 'listen', 'I', 'potter', 'pal', 'diggory', 'age', 'could', 'take', 'whistle', 'watch', 'sing', 'time', 'miss', 'delacour', 'much', 'fairy', 'princess', 'I', 'krum', 'head', 'may', 'fill', 'sawdust', 'karkaroff', ""'s"", 'not', 'strategy', 'bet', 'play', 'krum', ""'s"", 'strength', 'hmm', 'come', 'potter', 'strength']",sit listen I potter pal diggory age could take whistle watch sing time miss delacour much fairy princess I krum head may fill sawdust karkaroff 's not strategy bet play krum 's strength hmm come potter strength
3564,Harry Potter and the Goblet of Fire,Transforming Malfoy,harry potter,um i dunno i can fly i mean i'm a fair flyer,male,2005,"['um', 'I', 'dunno', 'I', 'fly', 'I', 'mean', 'I', 'fair', 'flyer']",um I dunno I fly I mean I fair flyer,"['um', 'I', 'dunno', 'I', 'fly', 'I', 'mean', 'I', 'fair', 'flyer']",um I dunno I fly I mean I fair flyer
3565,Harry Potter and the Goblet of Fire,Transforming Malfoy,alastor moody,better than fair the way i heard it,male,2005,"['well', 'fair', 'way', 'I', 'hear']",well fair way I hear,"['well', 'fair', 'way', 'I', 'hear']",well fair way I hear
3566,Harry Potter and the Goblet of Fire,Transforming Malfoy,harry potter,but i'm not allowed a broom,male,2005,"['I', 'not', 'allow', 'broom']",I not allow broom,"['I', 'not', 'allow', 'broom']",I not allow broom
3567,Harry Potter and the Goblet of Fire,Transforming Malfoy,alastor moody,you're allowed a wand,male,2005,"['allow', 'wand']",allow wand,"['allow', 'wand']",allow wand
3568,Harry Potter and the Goblet of Fire,The First Task,hermione granger,pssst! harry is that you,female,2005,"['pssst', '!', 'harry']",pssst ! harry,"['pssst', '!', 'harry']",pssst ! harry
3569,Harry Potter and the Goblet of Fire,The First Task,harry potter,yeah,male,2005,['yeah'],yeah,['yeah'],yeah
3570,Harry Potter and the Goblet of Fire,The First Task,hermione granger,how are you feeling ok the key is to concentrate after that you just have to,female,2005,"['feel', 'ok', 'key', 'concentrate']",feel ok key concentrate,"['feel', 'ok', 'key', 'concentrate']",feel ok key concentrate
3571,Harry Potter and the Goblet of Fire,The First Task,harry potter,battle a dragon,male,2005,"['battle', 'dragon']",battle dragon,"['battle', 'dragon']",battle dragon
3572,Harry Potter and the Goblet of Fire,The First Task,rita skeeter,young love! ohh how stirring if everything goes unfortunately today you might make the front page,female,2005,"['young', 'love', '!', 'ohh', 'stirring', 'everything', 'go', 'unfortunately', 'today', 'might', 'make', 'front', 'page']",young love ! ohh stirring everything go unfortunately today might make front page,"['young', 'love', '!', 'ohh', 'stirring', 'everything', 'go', 'unfortunately', 'today', 'might', 'make', 'front', 'page']",young love ! ohh stirring everything go unfortunately today might make front page
3573,Harry Potter and the Goblet of Fire,The First Task,viktor krum,you have no business here this tent is for champions and friends,male,2005,"['business', 'tent', 'champion', 'friend']",business tent champion friend,"['business', 'tent', 'champion', 'friend']",business tent champion friend
3574,Harry Potter and the Goblet of Fire,The First Task,rita skeeter,no matter we've got what we wanted,female,2005,"['matter', 'get', 'want']",matter get want,"['matter', 'get', 'want']",matter get want
3575,Harry Potter and the Goblet of Fire,The First Task,albus dumbledore,good day champions gather round please now you've waited you've wondered and at last the moment has arrived the moment only four of you can fully appreciate,male,2005,"['good', 'day', 'champion', 'gather', 'round', 'please', 'wait', 'wonder', 'last', 'moment', 'arrive', 'moment', 'four', 'fully', 'appreciate']",good day champion gather round please wait wonder last moment arrive moment four fully appreciate,"['good', 'day', 'champion', 'gather', 'round', 'please', 'wait', 'wonder', 'last', 'moment', 'arrive', 'moment', 'four', 'fully', 'appreciate']",good day champion gather round please wait wonder last moment arrive moment four fully appreciate
3576,Harry Potter and the Goblet of Fire,The First Task,albus dumbledore,what are you doing here miss granger,male,2005,"['miss', 'granger']",miss granger,"['miss', 'granger']",miss granger
3577,Harry Potter and the Goblet of Fire,The First Task,hermione granger,oh um sorry i'll just go,female,2005,"['oh', 'um', 'sorry', 'I', 'go']",oh um sorry I go,"['oh', 'um', 'sorry', 'I', 'go']",oh um sorry I go
3578,Harry Potter and the Goblet of Fire,The First Task,albus dumbledore,barty the bag,male,2005,"['barty', 'bag']",barty bag,"['barty', 'bag']",barty bag
3579,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,champions in a circle around me miss delacour over here mr krum and potter over here right miss delacour if you will,male,2005,"['champion', 'circle', 'around', 'I', 'miss', 'delacour', 'mr', 'krum', 'potter', 'right', 'miss', 'delacour']",champion circle around I miss delacour mr krum potter right miss delacour,"['champion', 'circle', 'around', 'I', 'miss', 'delacour', 'mr', 'krum', 'potter', 'right', 'miss', 'delacour']",champion circle around I miss delacour mr krum potter right miss delacour
3580,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,the welsh green mr krum,male,2005,"['welsh', 'green', 'mr', 'krum']",welsh green mr krum,"['welsh', 'green', 'mr', 'krum']",welsh green mr krum
3581,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,the chinese fireball oooooh,male,2005,"['chinese', 'fireball', 'oooooh']",chinese fireball oooooh,"['chinese', 'fireball', 'oooooh']",chinese fireball oooooh
3582,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,the swedish shortsnout which leaves,male,2005,"['swedish', 'shortsnout', 'leave']",swedish shortsnout leave,"['swedish', 'shortsnout', 'leave']",swedish shortsnout leave
3583,Harry Potter and the Goblet of Fire,The First Task,harry potter,the horntail,male,2005,['horntail'],horntail,['horntail'],horntail
3584,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,what's that boy,male,2005,['boy'],boy,['boy'],boy
3585,Harry Potter and the Goblet of Fire,The First Task,harry potter,nothing,male,2005,['nothing'],nothing,['nothing'],nothing
3586,Harry Potter and the Goblet of Fire,The First Task,bartemius crouch,the hungarian horntail these represent very real dragons each of which has been given a golden egg to protect your objective is simple collect the egg this you must do for each egg contains a clue without which you cannot hope to proceed to the next task any questions,male,2005,"['hungarian', 'horntail', 'represent', 'real', 'dragon', 'give', 'golden', 'egg', 'protect', 'objective', 'simple', 'collect', 'egg', 'must', 'egg', 'contain', 'clue', 'without', 'not', 'hope', 'proceed', 'next', 'task', 'question']",hungarian horntail represent real dragon give golden egg protect objective simple collect egg must egg contain clue without not hope proceed next task question,"['hungarian', 'horntail', 'represent', 'real', 'dragon', 'give', 'golden', 'egg', 'protect', 'objective', 'simple', 'collect', 'egg', 'must', 'egg', 'contain', 'clue', 'without', 'not', 'hope', 'proceed', 'next', 'task', 'question']",hungarian horntail represent real dragon give golden egg protect objective simple collect egg must egg contain clue without not hope proceed next task question
3587,Harry Potter and the Goblet of Fire,The First Task,albus dumbledore,very well good luck champions mr diggory the sound of the cannon,male,2005,"['well', 'good', 'luck', 'champion', 'mr', 'diggory', 'sound', 'cannon']",well good luck champion mr diggory sound cannon,"['well', 'good', 'luck', 'champion', 'mr', 'diggory', 'sound', 'cannon']",well good luck champion mr diggory sound cannon
3588,Harry Potter and the Goblet of Fire,The First Task,albus dumbledore,three of our champions have now faced their dragons and so each one of them will proceed to the next task and now our fourth and final contestant,male,2005,"['three', 'champion', 'face', 'dragon', 'one', 'proceed', 'next', 'task', 'fourth', 'final', 'contestant']",three champion face dragon one proceed next task fourth final contestant,"['three', 'champion', 'face', 'dragon', 'one', 'proceed', 'next', 'task', 'fourth', 'final', 'contestant']",three champion face dragon one proceed next task fourth final contestant
3589,Harry Potter and the Goblet of Fire,The First Task,hermione granger,your wand harry! your wand!,female,2005,"['wand', 'harry', '!', 'wand', '!']",wand harry ! wand !,"['wand', 'harry', '!', 'wand', '!']",wand harry ! wand !
3590,Harry Potter and the Goblet of Fire,The First Task,george weasley,we knew you wouldn't die harry,male,2005,"['know', 'would', 'not', 'die', 'harry']",know would not die harry,"['know', 'would', 'not', 'die', 'harry']",know would not die harry
3591,Harry Potter and the Goblet of Fire,The First Task,fred weasley,lose a leg,male,2005,"['lose', 'leg']",lose leg,"['lose', 'leg']",lose leg
3592,Harry Potter and the Goblet of Fire,The First Task,george weasley,or an arm,male,2005,['arm'],arm,['arm'],arm
3593,Harry Potter and the Goblet of Fire,The First Task,fred weasley,pack it in altogether,male,2005,"['pack', 'altogether']",pack altogether,"['pack', 'altogether']",pack altogether
3594,Harry Potter and the Goblet of Fire,The First Task,seamus finnigan,go on harry what's the clue,male,2005,"['go', 'harry', 'clue']",go harry clue,"['go', 'harry', 'clue']",go harry clue
3595,Harry Potter and the Goblet of Fire,The First Task,harry potter,who wants me to open it you want me to open it,male,2005,"['want', 'I', 'open', 'want', 'I', 'open']",want I open want I open,"['want', 'I', 'open', 'want', 'I', 'open']",want I open want I open
3596,Harry Potter and the Goblet of Fire,The First Task,harry potter,what the bloody hell was that,male,2005,"['bloody', 'hell']",bloody hell,"['bloody', 'hell']",bloody hell
3597,Harry Potter and the Goblet of Fire,The First Task,fred weasley,alright everyone go back to your knitting this is gonna be uncomfortable enough without all you nosey sods listening in,male,2005,"['alright', 'everyone', 'go', 'back', 'knitting', 'go', 'uncomfortable', 'enough', 'without', 'nosey', 'sod', 'listen']",alright everyone go back knitting go uncomfortable enough without nosey sod listen,"['alright', 'everyone', 'go', 'back', 'knitting', 'go', 'uncomfortable', 'enough', 'without', 'nosey', 'sod', 'listen']",alright everyone go back knitting go uncomfortable enough without nosey sod listen
3598,Harry Potter and the Goblet of Fire,The First Task,ron weasley,i reckon you'd have to be barking mad to put your own name in the goblet of fire,male,2005,"['I', 'reckon', 'would', 'bark', 'mad', 'put', 'name', 'goblet', 'fire']",I reckon would bark mad put name goblet fire,"['I', 'reckon', 'would', 'bark', 'mad', 'put', 'name', 'goblet', 'fire']",I reckon would bark mad put name goblet fire
3599,Harry Potter and the Goblet of Fire,The First Task,harry potter,caught on have you took you long enough,male,2005,"['catch', 'take', 'long', 'enough']",catch take long enough,"['catch', 'take', 'long', 'enough']",catch take long enough
3600,Harry Potter and the Goblet of Fire,The First Task,ron weasley,wasn't just me who thought you'd done it everyone was saying it behind your back,male,2005,"['not', 'I', 'think', 'would', 'everyone', 'say', 'behind', 'back']",not I think would everyone say behind back,"['not', 'I', 'think', 'would', 'everyone', 'say', 'behind', 'back']",not I think would everyone say behind back
3601,Harry Potter and the Goblet of Fire,The First Task,harry potter,brilliant that makes me feel loads better,male,2005,"['brilliant', 'make', 'I', 'feel', 'load', 'well']",brilliant make I feel load well,"['brilliant', 'make', 'I', 'feel', 'load', 'well']",brilliant make I feel load well
3602,Harry Potter and the Goblet of Fire,The First Task,ron weasley,at least i warned you about the dragons,male,2005,"['least', 'I', 'warn', 'dragon']",least I warn dragon,"['least', 'I', 'warn', 'dragon']",least I warn dragon
3603,Harry Potter and the Goblet of Fire,The First Task,harry potter,hagrid warned me about the dragons,male,2005,"['hagrid', 'warn', 'I', 'dragon']",hagrid warn I dragon,"['hagrid', 'warn', 'I', 'dragon']",hagrid warn I dragon
3604,Harry Potter and the Goblet of Fire,The First Task,ron weasley,oh no no i did don't you remember i told hermione to tell you that seamus told me that parvati told dean that hagrid was looking for you seamus never actually told me anything so it was really me all along i thought you'd be alright you know after you figured that out,male,2005,"['oh', 'I', 'not', 'remember', 'I', 'tell', 'hermione', 'tell', 'seamus', 'tell', 'I', 'parvati', 'tell', 'dean', 'hagrid', 'look', 'seamus', 'never', 'actually', 'tell', 'I', 'anything', 'really', 'I', 'along', 'I', 'think', 'would', 'alright', 'know', 'figure']",oh I not remember I tell hermione tell seamus tell I parvati tell dean hagrid look seamus never actually tell I anything really I along I think would alright know figure,"['oh', 'I', 'not', 'remember', 'I', 'tell', 'hermione', 'tell', 'seamus', 'tell', 'I', 'parvati', 'tell', 'dean', 'hagrid', 'look', 'seamus', 'never', 'actually', 'tell', 'I', 'anything', 'really', 'I', 'along', 'I', 'think', 'would', 'alright', 'know', 'figure']",oh I not remember I tell hermione tell seamus tell I parvati tell dean hagrid look seamus never actually tell I anything really I along I think would alright know figure
3605,Harry Potter and the Goblet of Fire,The First Task,harry potter,who could possibly figure that out that's completely mental,male,2005,"['could', 'possibly', 'figure', 'completely', 'mental']",could possibly figure completely mental,"['could', 'possibly', 'figure', 'completely', 'mental']",could possibly figure completely mental
3606,Harry Potter and the Goblet of Fire,The First Task,ron weasley,yeah it is isn't it suppose i was a bit distraught,male,2005,"['yeah', 'not', 'suppose', 'I', 'bit', 'distraught']",yeah not suppose I bit distraught,"['yeah', 'not', 'suppose', 'I', 'bit', 'distraught']",yeah not suppose I bit distraught
